file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099
ICHEC-EC-EARTH_rcp85_r12i1p1_CLMcom-CCLM4-8-17_SC_4,NA,rcp85,CLMcom,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp85_r1i1p1_KNMI-RACMO22E_EA_0,NA,rcp85,KNMI,EA,0,19.446482,1.5873377,272.78574,11.726395,420443160000.0,8.80118,1.7983785,275.43985,6.52719,234023930000.0,2.765482,1.9930985,278.8014,2.2797825,81735320000.0,HadGEM2-ES_r1,-10.645302,-54.74153,0.21104074,13.295263,2.6541138,-5.1992044,-44.337624,-186419230000.0,-16.681,-85.779015,0.40576077,25.562346,6.0156555,-9.446612,-80.55854,-338707840000.0
ICHEC-EC-EARTH_rcp26_r12i1p1_CLMcom-CCLM4-8-17_EU_0,NA,rcp26,CLMcom,EU,0,20.108847,1.9288716,274.53333,7.463598,947419400000.0,14.168456,1.9955896,275.46127,6.173715,784883060000.0,14.48643,2.03297,275.66272,5.9490733,755626600000.0,EC-EARTH_r12,-5.9403906,-29.54118,0.06671798,3.4589126,0.927948,-1.2898827,-17.282318,-162536360000.0,-5.6224165,-27.959915,0.10409832,5.3968506,1.1293945,-1.5145245,-20.29215,-191792800000.0
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_MPI-CSC-REMO2009_SC_3,NA,rcp85,MPI-CSC,SC,3,260.0858,2.8499308,262.47552,29.09902,1835856500.0,214.78865,2.537884,263.57227,28.439749,1794603500.0,144.41016,2.3198564,265.67575,25.984695,1639407700.0,MPI-ESM-LR_r2,-45.297134,-17.416227,-0.31204677,-10.949276,1.0967407,-0.65927124,-2.2656133,-41252990.0,-115.67563,-44.475952,-0.53007436,-18.599552,3.2002258,-3.1143246,-10.702507,-196448770.0
ICHEC-EC-EARTH_rcp45_r12i1p1_CLMcom-CCLM4-8-17_EU_0,NA,rcp45,CLMcom,EU,0,20.108847,1.9288716,274.53333,7.463598,947419400000.0,14.775051,2.0232038,275.68253,5.9225535,753729340000.0,9.990824,2.0889118,276.7363,4.723584,600672760000.0,EC-EARTH_r12,-5.3337955,-26.524624,0.09433222,4.890539,1.1492004,-1.5410442,-20.647472,-193690080000.0,-10.118023,-50.316277,0.16004014,8.297086,2.2029724,-2.7400136,-36.7117,-346746650000.0
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_AL_3,NA,rcp85,SMHI,AL,3,222.71986,4.947085,265.37653,26.807022,31100080000.0,167.48024,5.3183756,267.31287,25.052694,29082122000.0,66.57387,5.63655,270.7862,17.132364,19914533000.0,EC-EARTH_r3,-55.239624,-24.802288,0.37129068,7.5052414,1.9363403,-1.7543278,-6.5442843,-2017957900.0,-156.146,-70.108696,0.68946505,13.936794,5.409668,-9.674658,-36.09001,-11185547000.0
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_KNMI-RACMO22E_IP_0,NA,rcp45,KNMI,IP,0,0.3038668,3.0513866,280.82523,0.19448873,1674665900.0,0.24124858,3.157992,281.68936,0.16687864,1439242800.0,0.12692799,3.275176,282.4607,0.07512972,656171300.0,CNRM-CM5_r1,-0.062618226,-20.60713,0.10660529,3.4936671,0.86413574,-0.027610093,-14.196242,-235423100.0,-0.17693882,-58.229073,0.22378945,7.3340244,1.6354675,-0.11935902,-61.37066,-1018494500.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_2,NA,rcp85,MOHC,EU,2,83.58555,3.4016473,272.7109,12.205782,127472700000.0,56.50056,3.6118774,274.89343,9.033865,94346380000.0,32.021103,3.45372,277.71014,5.920455,61831100000.0,HadGEM2-ES_r1,-27.084988,-32.40391,0.21023011,6.180244,2.1825256,-3.171917,-25.987005,-33126318000.0,-51.564445,-61.69062,0.052072763,1.5308101,4.999237,-6.285327,-51.49467,-65641600000.0
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_AL_4,NA,rcp85,CNRM,AL,4,677.1861,6.8645372,261.94763,30.108288,13184161000.0,633.43677,7.3570676,263.51932,29.820543,13059798000.0,449.54755,7.282642,266.4831,28.27613,12379650000.0,CNRM-CM5_r1,-43.74933,-6.4604583,0.49253035,7.1749973,1.5716858,-0.28774452,-0.9556987,-124362750.0,-227.63855,-33.61536,0.41810465,6.090791,4.5354614,-1.8321571,-6.085225,-804510700.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4_EU_0,NA,rcp85,SMHI,EU,0,13.736285,2.5235026,275.69785,5.857991,735197270000.0,8.599921,2.58612,276.939,4.369525,547179900000.0,4.6402984,2.9572856,279.49664,2.4140432,299877240000.0,MPI-ESM-LR_r1,-5.136364,-37.392673,0.0626173,2.4813647,1.2411499,-1.4884663,-25.409157,-188017380000.0,-9.095987,-66.21869,0.43378305,17.18972,3.7987976,-3.443948,-58.790596,-435320030000.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_SMHI-RCA4_AL_1,NA,rcp85,SMHI,AL,1,8.020221,3.9240878,274.96265,4.9416256,15020754000.0,3.563445,4.2177877,276.89035,2.5487635,7747817500.0,1.0122266,4.3099546,279.60776,0.6668849,2027676900.0,HadGEM2-ES_r1,-4.4567757,-55.569237,0.29369998,7.484542,1.9277039,-2.392862,-48.42257,-7272936400.0,-7.007994,-87.379074,0.38586688,9.833289,4.645111,-4.2747407,-86.504745,-12993077000.0
MOHC-HadGEM2-ES_rcp26_r1i1p1_DMI-HIRHAM5_AL_2,NA,rcp26,DMI,AL,2,77.76457,5.6068296,272.6282,10.956971,20109687000.0,38.039505,5.8206024,274.2475,7.6972446,14128231000.0,31.419565,5.968894,274.58514,7.192201,13200250000.0,HadGEM2-ES_r1,-39.725067,-51.083763,0.21377277,3.812721,1.6192932,-3.2597265,-29.750252,-5981455400.0,-46.34501,-59.59656,0.36206436,6.4575596,1.9569397,-3.76477,-34.359585,-6909437000.0
ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_EA_0,NA,rcp45,KNMI,EA,0,12.854277,1.3806981,272.80984,9.555597,341420670000.0,8.197393,1.4188663,274.4185,6.670224,237837430000.0,5.23406,1.503889,275.56378,4.480894,160263700000.0,EC-EARTH_r1,-4.6568832,-36.22828,0.038168192,2.7644126,1.6086426,-2.885373,-30.195635,-103583240000.0,-7.620217,-59.281567,0.12319088,8.922362,2.7539368,-5.074703,-53.10713,-181156970000.0
NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_IP_5,NA,rcp26,GERICS,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_EA_3,NA,rcp85,SMHI,EA,3,182.22127,8.347935,268.5576,25.472223,1257886100.0,98.31398,8.706715,270.10336,21.610556,1068331700.0,39.395313,9.0769,272.5834,13.783334,684262400.0,NorESM1-M_r1,-83.90729,-46.04692,0.3587799,4.297828,1.5457764,-3.8616676,-15.160308,-189554370.0,-142.82596,-78.38051,0.7289648,8.732278,4.025818,-11.6888895,-45.888767,-573623700.0
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_AL_2,NA,rcp85,CLMcom-ETH,AL,2,43.50927,4.721482,273.405,12.527915,22606133000.0,26.287468,5.3519564,274.53864,9.833881,17785260000.0,9.872837,5.8956375,276.51358,5.415434,9792123000.0,MPI-ESM-LR_r2,-17.221802,-39.581913,0.63047457,13.353319,1.1336365,-2.6940336,-21.504244,-4820873000.0,-33.636433,-77.30866,1.1741557,24.868374,3.1085815,-7.112481,-56.773064,-12814010000.0
ICHEC-EC-EARTH_rcp26_r12i1p1_CLMcom-CCLM4-8-17_EU_1,NA,rcp26,CLMcom,EU,1,58.434296,2.8277364,274.43634,8.562272,294978420000.0,47.71541,2.8493018,275.2796,7.937398,273755700000.0,47.795742,2.9598346,275.47052,7.665273,264193400000.0,EC-EARTH_r12,-10.718887,-18.343485,0.021565437,0.7626396,0.8432617,-0.6248741,-7.297994,-21222720000.0,-10.638554,-18.206009,0.1320982,4.6715174,1.0341797,-0.8969989,-10.476178,-30785028000.0
ICHEC-EC-EARTH_rcp45_r3i1p1_DMI-HIRHAM5_EA_5,NA,rcp45,DMI,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_SMHI-RCA4_AL_0,NA,rcp26,SMHI,AL,0,0.64588696,2.9873893,278.8501,0.5274837,1812160100.0,0.25283682,3.4518337,280.12598,0.17350183,603735230.0,0.24619547,3.1877952,279.79364,0.16399619,566900160.0,MPI-ESM-LR_r1,-0.39305013,-60.85432,0.4644444,15.546832,1.2758789,-0.35398185,-67.107635,-1208425000.0,-0.3996915,-61.88258,0.20040584,6.708394,0.9435425,-0.3634875,-68.90971,-1245260000.0
ICHEC-EC-EARTH_rcp45_r12i1p1_GERICS-REMO2015_AL_3,NA,rcp45,GERICS,AL,3,117.0722,3.5926168,268.68338,16.662777,18843265000.0,97.29626,3.784724,269.9741,14.109715,15956182000.0,71.619865,3.8462975,270.97046,11.934532,13510151000.0,EC-EARTH_r12,-19.77594,-16.89209,0.1921072,5.3472776,1.2907104,-2.5530615,-15.321945,-2887083000.0,-45.45233,-38.824192,0.2536807,7.061168,2.2870789,-4.728245,-28.376091,-5333114000.0
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_GERICS-REMO2015_SC_4,NA,rcp26,GERICS,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CNRM-CM5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_GERICS-REMO2015_EU_4,NA,rcp85,GERICS,EU,4,215.99237,4.0695095,266.47046,21.350924,20111604000.0,155.6893,3.8672674,268.23743,18.035807,17002378000.0,84.55506,3.9732687,271.39508,11.981669,11305461000.0,MPI-ESM-LR_r3,-60.30307,-27.919075,-0.20224214,-4.9696927,1.7669678,-3.315117,-15.526808,-3109225500.0,-131.43732,-60.852757,-0.09624076,-2.3649228,4.9246216,-9.369254,-43.882195,-8806143000.0
ICHEC-EC-EARTH_rcp45_r12i1p1_CLMcom-CCLM4-8-17_EU_3,NA,rcp45,CLMcom,EU,3,152.0852,4.315379,269.83218,21.85619,42267206000.0,124.362175,4.559714,270.7841,19.618475,37954680000.0,101.60458,4.590889,271.63254,17.716629,34274780000.0,EC-EARTH_r12,-27.72303,-18.228617,0.2443347,5.661952,0.9519043,-2.2377148,-10.238358,-4312527000.0,-50.48062,-33.19233,0.27550983,6.3843713,1.800354,-4.1395607,-18.939991,-7992426500.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_KNMI-RACMO22E_AL_3,NA,rcp26,KNMI,AL,3,309.2551,4.1980305,266.9209,28.424631,27503030000.0,309.11682,4.820022,268.1119,27.709156,26813395000.0,314.60303,4.55174,267.84296,28.06933,27166396000.0,MPI-ESM-LR_r1,-0.13827515,-0.044712327,0.62199163,14.816273,1.1910095,-0.7154751,-2.5170953,-689635300.0,5.347931,1.7292943,0.3537097,8.425611,0.9220581,-0.3553009,-1.2499754,-336633860.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_SMHI-RCA4_EA_3,NA,rcp26,SMHI,EA,3,195.77045,8.258102,268.53787,25.008888,1233214300.0,144.27599,8.204324,269.77255,23.265,1147402500.0,144.3376,8.664779,269.3028,24.211666,1193357300.0,MPI-ESM-LR_r1,-51.49446,-26.303492,-0.05377865,-0.6512228,1.2346802,-1.7438889,-6.9730763,-85811840.0,-51.432846,-26.272018,0.4066763,4.924573,0.7649231,-0.79722214,-3.187755,-39857024.0
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_2,NA,rcp85,GERICS,EU,2,35.63774,2.4561298,275.3313,5.1212773,54626910000.0,22.291578,2.5054073,277.0411,3.9818037,42553586000.0,13.544203,2.541079,279.37753,2.9573646,31607302000.0,CanESM2_r1,-13.346163,-37.44952,0.049277544,2.0063086,1.7098083,-1.1394737,-22.249794,-12073325000.0,-22.093538,-61.994774,0.084949255,3.4586632,4.046234,-2.1639128,-42.25338,-23019608000.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EA_5,NA,rcp85,MOHC,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_AL_3,NA,rcp85,DMI,AL,3,339.16147,6.368633,268.80215,21.251432,23610692000.0,219.65645,6.393962,269.90564,18.099976,20122850000.0,99.97248,6.866395,272.52066,11.922864,13256301000.0,EC-EARTH_r1,-119.50502,-35.235435,0.025329113,0.39771664,1.1034851,-3.1514568,-14.829386,-3487842300.0,-239.189,-70.523636,0.4977622,7.815841,3.7185059,-9.328568,-43.896187,-10354391000.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_SC_4,NA,rcp85,CLMcom-ETH,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_EU_0,NA,rcp85,ICTP,EU,0,17.990082,1.9550259,275.95868,7.3444605,909820200000.0,10.093627,1.9640139,277.30896,5.1156864,630156000000.0,5.9173403,2.2713394,279.7111,2.977993,359344930000.0,MPI-ESM-LR_r1,-7.896455,-43.89338,0.008988023,0.45973933,1.3502808,-2.228774,-30.346329,-279664260000.0,-12.0727415,-67.107765,0.3163135,16.179504,3.752411,-4.3664675,-59.45253,-550475300000.0
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_DMI-HIRHAM5_AL_1,NA,rcp85,DMI,AL,1,9.906216,4.2439847,274.91888,4.560943,13410722000.0,6.240085,4.610026,275.94684,3.2310739,9469556000.0,1.7631595,4.5370393,278.66574,1.1956489,3507615200.0,CNRM-CM5_r1,-3.6661305,-37.00839,0.36604118,8.624941,1.0279541,-1.3298693,-29.157768,-3941166000.0,-8.143056,-82.201485,0.29305458,6.905175,3.7468567,-3.3652942,-73.78505,-9903106000.0
NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_EU_2,NA,rcp26,GERICS,EU,2,38.500813,2.4730513,275.2348,5.39809,57521630000.0,29.082563,2.447061,276.29422,4.5746307,48823870000.0,24.761305,2.4663572,276.5934,4.2801814,45621907000.0,NorESM1-M_r1,-9.418249,-24.462467,-0.025990248,-1.0509385,1.0594177,-0.82345915,-15.25464,-8697762000.0,-13.739508,-35.68628,-0.0066940784,-0.27068093,1.3586121,-1.1179085,-20.709333,-11899724000.0
ICHEC-EC-EARTH_rcp45_r12i1p1_CLMcom-CCLM4-8-17_EA_3,NA,rcp45,CLMcom,EA,3,87.37212,3.5718472,269.40524,20.62262,1117651000.0,71.53478,3.769274,270.22256,18.929758,1028404500.0,45.458347,3.8288136,271.05173,16.33685,886617400.0,EC-EARTH_r12,-15.837341,-18.126308,0.1974268,5.5273023,0.8173218,-1.6928616,-8.208761,-89246460.0,-41.913776,-47.971565,0.25696635,7.194215,1.6464844,-4.2857704,-20.78189,-231033540.0
MIROC-MIROC5_rcp26_r1i1p1_GERICS-REMO2015_SC_1,NA,rcp26,GERICS,SC,1,111.017555,2.3185313,263.77136,25.05106,157725230000.0,88.5273,2.5602481,266.13748,21.981672,138356060000.0,92.904564,2.5093544,266.0242,22.698511,142959900000.0,MIROC5_r1,-22.490257,-20.258287,0.24171686,10.42543,2.3661194,-3.0693874,-12.252525,-19369165000.0,-18.112991,-16.31543,0.19082308,8.230343,2.2528381,-2.3525486,-9.391014,-14765326000.0
IPSL-IPSL-CM5A-LR_rcp26_r1i1p1_GERICS-REMO2015_EU_4,NA,rcp26,GERICS,EU,4,273.95898,4.013227,264.78302,21.772533,20514685000.0,223.73976,3.8805006,266.48035,19.883814,18737860000.0,246.47812,4.2323394,266.49728,20.13039,18957982000.0,IPSL-CM5A-LR_r1,-50.219223,-18.330927,-0.13272643,-3.3072245,1.6973267,-1.8887196,-8.674781,-1776824300.0,-27.480865,-10.031014,0.2191124,5.459756,1.7142639,-1.6421432,-7.54227,-1556703200.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_ICTP-RegCM4-6_EU_5,NA,rcp26,ICTP,EU,5,264.8603,2.7940598,263.09143,29.716667,156088480.0,264.25568,3.0199306,264.4583,29.605555,155531020.0,261.1946,2.9418967,264.04492,29.594444,155471300.0,MPI-ESM-LR_r1,-0.60461426,-0.22827667,0.22587085,8.083966,1.3668823,-0.111112595,-0.37390664,-557456.0,-3.66568,-1.3840051,0.14783692,5.2911153,0.9534912,-0.1222229,-0.4112941,-617184.0
ICHEC-EC-EARTH_rcp26_r12i1p1_KNMI-RACMO22E_EA_3,NA,rcp26,KNMI,EA,3,219.14056,3.3191113,267.1223,27.787582,2329164500.0,217.58861,3.8488586,267.80048,26.807516,2247886000.0,216.87564,3.7384398,268.29358,26.676144,2236972000.0,EC-EARTH_r12,-1.5519562,-0.7082012,0.52974725,15.960514,0.6781616,-0.9800663,-3.5269938,-81278460.0,-2.264923,-1.0335481,0.41932845,12.633757,1.1712646,-1.1114388,-3.9997678,-92192510.0
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_SMHI-RCA4_AL_1,NA,rcp85,SMHI,AL,1,8.6623955,4.32973,274.6693,5.5463448,16836822000.0,3.5491295,5.263315,276.854,2.6777687,8125322000.0,1.206936,5.6982856,279.14658,0.9649027,2921341200.0,MPI-ESM-LR_r2,-5.113266,-59.028313,0.93358517,21.562204,2.1846924,-2.868576,-51.72012,-8711500000.0,-7.4554596,-86.06695,1.3685555,31.608335,4.4772644,-4.581442,-82.602905,-13915481000.0
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_KNMI-RACMO22E_EU_4,NA,rcp45,KNMI,EU,4,356.57544,3.5726688,263.841,29.819202,13521677000.0,327.27365,3.694143,264.92007,29.287863,13283996000.0,306.6039,3.8970146,266.15778,28.628624,12985741000.0,CNRM-CM5_r1,-29.301788,-8.217556,0.121474266,3.4000988,1.079071,-0.53133965,-1.7818707,-237681660.0,-49.971527,-14.014294,0.32434583,9.07853,2.3167725,-1.1905785,-3.992657,-535936000.0
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_IP_0,NA,rcp85,CLMcom-ETH,IP,0,0.021769337,3.182916,283.28122,0.026722604,225154660.0,0.0072384803,2.9867654,284.15897,0.007386219,62596668.0,0.00037177175,2.8194628,286.01282,0.00036231885,3036913.5,MPI-ESM-LR_r3,-0.014530857,-66.74919,-0.19615054,-6.1626053,0.8777466,-0.019336386,-72.35966,-162557980.0,-0.021397566,-98.29223,-0.36345315,-11.418874,2.731598,-0.026360286,-98.64415,-222117740.0
ICHEC-EC-EARTH_rcp85_r12i1p1_DMI-HIRHAM5_EA_1,NA,rcp85,DMI,EA,1,16.018597,2.4947305,273.07022,7.4169974,27661249000.0,10.01064,2.875284,274.55814,5.218592,19468986000.0,3.6519036,2.7488365,276.7278,2.6290417,9848961000.0,EC-EARTH_r12,-6.0079565,-37.506134,0.38055348,15.2542925,1.487915,-2.1984053,-29.640099,-8192262000.0,-12.3666935,-77.2021,0.25410604,10.185711,3.6575928,-4.7879558,-64.553825,-17812287000.0
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_KNMI-RACMO22E_SC_0,NA,rcp45,KNMI,SC,0,94.698395,1.561953,265.57416,25.472706,819246470000.0,73.993835,1.6066896,267.29514,23.374826,751320800000.0,58.646584,1.8004998,269.4229,20.154457,647298400000.0,CNRM-CM5_r1,-20.70456,-21.863688,0.044736624,2.8641467,1.7209778,-2.0978794,-8.235793,-67925640000.0,-36.05181,-38.07014,0.23854685,15.272346,3.848755,-5.3182487,-20.878225,-171948050000.0
ICHEC-EC-EARTH_rcp85_r3i1p1_KNMI-RACMO22E_AL_4,NA,rcp85,KNMI,AL,4,319.6555,2.9416285,263.39343,29.779812,10433737000.0,289.74054,3.2489417,264.9625,29.194836,10230277000.0,231.4675,3.5710807,267.65683,27.85485,9760544000.0,EC-EARTH_r3,-29.914948,-9.358496,0.3073132,10.447043,1.5690613,-0.5849762,-1.9643381,-203459580.0,-88.18799,-27.588448,0.6294522,21.398087,4.263397,-1.9249611,-6.46398,-673192960.0
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_KNMI-RACMO22E_AL_4,NA,rcp26,KNMI,AL,4,356.91104,3.274227,262.76877,30.071283,10536455000.0,338.9224,3.514664,264.01285,29.628168,10382121000.0,335.11792,3.536663,263.83118,29.763615,10429813000.0,CNRM-CM5_r1,-17.988647,-5.040093,0.24043703,7.3433223,1.2440796,-0.44311523,-1.4735495,-154334200.0,-21.793121,-6.106037,0.26243615,8.015209,1.0624084,-0.3076687,-1.0231313,-106642430.0
NCC-NorESM1-M_rcp45_r1i1p1_SMHI-RCA4_IP_1,NA,rcp45,SMHI,IP,1,0.14500459,2.9836216,280.1807,0.08419662,776588600.0,0.06592193,2.938817,281.01572,0.030350013,283756130.0,0.034408815,3.1948907,281.8636,0.014708128,140491710.0,NorESM1-M_r1,-0.07908265,-54.538036,-0.044804573,-1.5016842,0.835022,-0.053846605,-63.953407,-492832480.0,-0.11059577,-76.27053,0.21126914,7.080963,1.6828918,-0.069488496,-82.53122,-636096900.0
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_SC_0,NA,rcp85,DMI,SC,0,70.320175,2.3429527,266.8955,19.741028,640692400000.0,52.67312,2.6759708,269.7271,15.855091,513856570000.0,25.536228,3.1116114,272.91495,9.382322,303018080000.0,IPSL-CM5A-MR_r1,-17.647057,-25.095297,0.33301806,14.213606,2.831604,-3.8859367,-19.684572,-126835820000.0,-44.783947,-63.685772,0.76865864,32.80726,6.0194397,-10.3587055,-52.47298,-337674300000.0
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-BTU-CCLM4-8-17_AL_1,NA,rcp26,CLMcom,AL,1,7.466578,4.732275,275.67407,4.904384,14834208000.0,4.5748773,5.2531877,276.65,3.4223566,10331121000.0,4.8347154,4.996429,276.44006,3.5163224,10636887000.0,MPI-ESM-LR_r1,-2.8917007,-38.728596,0.52091265,11.007658,0.97592163,-1.4820275,-30.218424,-4503087000.0,-2.6318626,-35.24858,0.26415396,5.5819654,0.7659912,-1.3880618,-28.30247,-4197320700.0
NCC-NorESM1-M_rcp45_r1i1p1_GERICS-REMO2015_IP_5,NA,rcp45,GERICS,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MIROC-MIROC5_rcp85_r1i1p1_GERICS-REMO2015_AL_1,NA,rcp85,GERICS,AL,1,7.132137,3.6427073,275.59985,3.9718058,11688025000.0,3.3126884,3.798819,277.58435,2.185053,6436148700.0,1.2252601,3.7460675,280.0405,0.90727115,2655345700.0,MIROC5_r1,-3.8194485,-53.552654,0.15611172,4.285596,1.9844971,-1.7867527,-44.9859,-5251876400.0,-5.9068766,-82.82058,0.103360176,2.8374548,4.4406433,-3.0645347,-77.15721,-9032679000.0
NOAA-GFDL-GFDL-ESM2G_rcp26_r1i1p1_GERICS-REMO2015_AL_0,NA,rcp26,GERICS,AL,0,0.65067244,3.0817034,278.81256,0.5793354,2049334900.0,0.3944444,3.3089254,279.31943,0.35906008,1261661400.0,0.38111043,3.1856694,279.35233,0.3488803,1218499000.0,GFDL-ESM2G_r1,-0.25622803,-39.37896,0.22722197,7.3732586,0.50686646,-0.22027531,-38.022068,-787673500.0,-0.269562,-41.42822,0.103966,3.3736537,0.5397644,-0.2304551,-39.77922,-830836000.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_IP_2,NA,rcp85,CLMcom,IP,2,3.3150194,2.7084734,277.25653,2.0284524,5625163300.0,1.1329566,2.6266618,278.80316,0.88505954,2454763800.0,0.2922667,1.9355717,281.39203,0.24745485,686333300.0,HadGEM2-ES_r1,-2.1820626,-65.823524,-0.08181167,-3.0205822,1.5466309,-1.1433928,-56.36774,-3170399500.0,-3.0227528,-91.18356,-0.7729018,-28.536434,4.135498,-1.7809975,-87.800804,-4938830000.0
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_EU_1,NA,rcp85,DMI,EU,1,58.102177,3.3110795,274.97855,6.846191,227291120000.0,43.440998,3.437933,276.24786,5.8064413,192420870000.0,24.370884,3.3864348,278.63226,4.263107,140879450000.0,EC-EARTH_r1,-14.661179,-25.233442,0.12685347,3.8311815,1.2693176,-1.0397496,-15.187271,-34870247000.0,-33.731293,-58.05513,0.07535529,2.2758527,3.653717,-2.583084,-37.730236,-86411670000.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_EA_1,NA,rcp85,GERICS,EA,1,5.6910095,1.7455372,274.8626,4.0234904,15128739000.0,3.006729,1.9021564,276.68787,2.3797138,8947969000.0,1.0922934,1.9305351,279.50977,1.01208,3805524000.0,HadGEM2-ES_r1,-2.6842806,-47.167038,0.15661919,8.972549,1.8252563,-1.6437767,-40.854496,-6180770000.0,-4.5987163,-80.80669,0.18499792,10.598337,4.647156,-3.0114105,-74.845726,-11323215000.0
