file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,pro_diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099,pro_diff_sca_2070-2099
ICHEC-EC-EARTH_rcp85_r12i1p1_IPSL-WRF381P_SC_mean,NA,rcp85,IPSL,SC,mean,110.58945,1.9478611,268.36148,23.916971,79.1775,83.6983,2.0817664,270.66916,20.16859,66.78275,42.011013,2.1011925,273.23053,14.610086,48.428864,EC-EARTH_r12,-26.891144,-24.316193,0.13390529,6.874479,2.3076782,-3.7483807,-15.672473,-12.394745,-15.654378,-68.57843,-62.01173,0.1533314,7.871783,4.869049,-9.306885,-38.913307,-30.748634,-38.835068
ICHEC-EC-EARTH_rcp85_r12i1p1_KNMI-RACMO22E_EA_1,NA,rcp85,KNMI,EA,1,38.862217,1.907004,270.804,16.097317,53.299545,31.079557,2.2420394,272.4318,13.377742,44.35965,11.1108055,2.2044766,274.94092,6.9793816,23.155039,EC-EARTH_r12,-7.7826595,-20.026287,0.33503544,17.56868,1.6278076,-2.719575,-16.894585,-8.939896,-16.77293,-27.751411,-71.409744,0.2974726,15.598949,4.1369324,-9.117935,-56.64258,-30.144506,-56.55678
NCC-NorESM1-M_rcp85_r1i1p1_CNRM-ALADIN63_EA_mean,NA,rcp85,CNRM,EA,mean,7.6232224,2.0698755,276.18698,3.7405117,12.459022,3.5824306,2.2711997,277.59393,1.880332,6.253518,1.2328047,2.5613778,279.5258,0.7216123,2.4292285,NorESM1-M_r1,-4.0407915,-53.006348,0.20132422,9.726394,1.4069519,-1.8601797,-49.730618,-6.2055035,-49.807312,-6.3904176,-83.8283,0.49150229,23.7455,3.3388062,-3.0188994,-80.7082,-10.029793,-80.50225
ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_IP_1,NA,rcp85,SMHI,IP,1,0.36668772,2.8075721,278.62405,0.20913495,0.69981974,0.18525493,2.9444337,279.53586,0.090289526,0.30529493,0.027400788,2.860164,281.55872,0.009067419,0.031036546,EC-EARTH_r1,-0.18143278,-49.47883,0.13686156,4.87473,0.9118042,-0.118845426,-56.827145,-0.3945248,-56.375202,-0.33928692,-92.52748,0.0525918,1.8732128,2.9346619,-0.20006754,-95.66432,-0.6687832,-95.56506
MIROC-MIROC5_rcp85_r1i1p1_GERICS-REMO2015_EA_1,NA,rcp85,GERICS,EA,1,9.173612,1.9922624,272.9603,6.4046884,21.222233,3.8671086,2.0906847,275.15503,3.4929674,11.57428,1.7505574,2.1477842,277.65286,1.7063729,5.6246066,MIROC5_r1,-5.3065033,-57.845303,0.09842229,4.9402275,2.1947327,-2.911721,-45.462334,-9.647953,-45.461536,-7.423054,-80.917465,0.15552187,7.8062944,4.692566,-4.6983156,-73.357445,-15.597626,-73.49663
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_DMI-HIRHAM5_EA_1,NA,rcp85,DMI,EA,1,16.2886,2.7070646,273.01886,7.74781,25.737385,11.763646,2.907161,274.16663,6.166564,20.350657,3.5375283,2.9679284,276.80078,2.686258,8.881098,CNRM-CM5_r1,-4.524955,-27.779886,0.20009637,7.391636,1.1477661,-1.5812459,-20.40894,-5.3867283,-20.929588,-12.751073,-78.28219,0.26086378,9.636408,3.7819214,-5.061552,-65.32881,-16.856287,-65.49339
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_IP_3,NA,rcp85,MOHC,IP,3,96.738525,3.9983318,272.0676,14.750944,48.87858,66.97958,4.142083,273.426,11.35278,37.65992,17.713747,3.7502222,276.257,5.055474,16.770216,CNRM-CM5_r1,-29.758942,-30.762243,0.14375138,3.595284,1.3583984,-3.3981638,-23.036924,-11.218658,-22.952097,-79.02478,-81.68905,-0.24810958,-6.2053275,4.189392,-9.695471,-65.7278,-32.10836,-65.69004
NCC-NorESM1-M_rcp45_r1i1p1_GERICS-REMO2015_EU_0,NA,rcp45,GERICS,EU,0,10.155661,2.4242916,276.9908,4.2033696,13.911496,6.8654537,2.4984903,278.50186,2.9680405,9.840422,5.202934,2.609488,279.27277,2.3807807,7.906588,NorESM1-M_r1,-3.290207,-32.397762,0.07419872,3.0606353,1.5110474,-1.2353292,-29.389019,-4.0710745,-29.264103,-4.952727,-48.76814,0.1851964,7.6391964,2.281952,-1.8225889,-43.360188,-6.004908,-43.165077
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_ICTP-RegCM4-6_SC_3,NA,rcp85,ICTP,SC,3,268.4238,1.9439915,260.577,30.211111,100.0,259.67395,2.0702658,262.32007,30.101389,99.65279,246.21785,2.2840705,264.85098,29.773611,98.560234,CNRM-CM5_r1,-8.749847,-3.2597136,0.12627423,6.495616,1.7430725,-0.10972214,-0.36318472,-0.34721375,-0.34721375,-22.205948,-8.272719,0.34007895,17.49385,4.273987,-0.4375,-1.4481426,-1.4397659,-1.4397659
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_GERICS-REMO2015_IP_2,NA,rcp85,GERICS,IP,2,2.065851,2.9187324,277.62924,1.0541193,3.49206,1.1318789,2.777843,278.81354,0.58827853,1.9601587,0.275095,2.5050504,281.22842,0.15513541,0.5146496,MPI-ESM-LR_r3,-0.9339721,-45.21004,-0.1408894,-4.827075,1.1842957,-0.46584082,-44.192417,-1.5319012,-43.868126,-1.790756,-86.68369,-0.41368198,-14.173344,3.5991821,-0.89898396,-85.282936,-2.9774103,-85.26229
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_IPSL-WRF381P_EU_mean,NA,rcp85,IPSL,EU,mean,41.31091,2.2702518,273.52243,11.597975,38.398525,33.216904,2.333806,274.98325,9.674522,32.012947,19.737082,2.3607295,277.69138,6.2592044,20.732222,CNRM-CM5_r1,-8.094006,-19.592901,0.06355429,2.7994378,1.4608154,-1.9234524,-16.584383,-6.385578,-16.629747,-21.573828,-52.223076,0.090477705,3.98536,4.1689453,-5.3387704,-46.031918,-17.666304,-46.007767
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EA_4,NA,rcp85,CLMcom,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp26_r1i1p1_KNMI-RACMO22E_AL_0,NA,rcp26,KNMI,AL,0,7.9671345,2.7523541,276.42343,4.7727265,15.911997,4.769738,2.9697542,278.1892,2.9262333,9.7558565,3.149138,3.1271458,278.61496,2.2947438,7.6515875,HadGEM2-ES_r1,-3.1973963,-40.132324,0.21740007,7.8986955,1.7657776,-1.8464932,-38.688435,-6.1561403,-38.68867,-4.8179965,-60.473392,0.37479162,13.61713,2.1915283,-2.4779828,-51.919647,-8.260409,-51.913094
MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_AL_1,NA,rcp85,GERICS,AL,1,4.8144703,3.4256868,277.23666,2.4942477,8.314159,2.453966,3.7505364,278.72122,1.5029083,5.009693,0.7934721,3.662519,281.53403,0.51246774,1.708225,HadGEM2-ES_r1,-2.3605044,-49.02937,0.3248496,9.4827585,1.4845581,-0.9913393,-39.745026,-3.3044662,-39.745045,-4.020998,-83.51901,0.23683214,6.9134207,4.2973633,-1.9817799,-79.45402,-6.605934,-79.45402
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_CNRM-ALADIN63_EA_3,NA,rcp26,CNRM,EA,3,413.23868,6.3151846,266.67413,27.940262,92.451546,325.3173,6.777493,268.1494,27.011444,89.389,331.35187,7.318808,268.2134,26.53884,87.83001,CNRM-CM5_r1,-87.92139,-21.276176,0.4623084,7.3205843,1.4752808,-0.92881775,-3.3242986,-3.0625458,-3.3125956,-81.88681,-19.815863,1.0036235,15.892227,1.5392761,-1.4014225,-5.0157814,-4.6215363,-4.998874
MOHC-HadGEM2-ES_rcp85_r1i1p1_CNRM-ALADIN63_AL_3,NA,rcp85,CNRM,AL,3,369.34198,6.0973973,267.10394,28.218025,93.25885,316.01685,7.0434875,269.01852,26.344835,87.090034,159.33882,7.144753,272.17023,19.84141,65.681335,HadGEM2-ES_r1,-53.325134,-14.437876,0.9460902,15.516296,1.9145813,-1.8731899,-6.6382747,-6.1688156,-6.6147246,-210.00316,-56.85873,1.0473557,17.177094,5.066284,-8.376616,-29.685335,-27.577515,-29.570936
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EA_2,NA,rcp45,SMHI,EA,2,67.56411,4.293172,270.11307,17.819569,59.188877,31.929157,4.6854916,271.99643,12.703759,42.196907,16.918661,4.7416496,273.4961,8.561222,28.577682,IPSL-CM5A-MR_r1,-35.634953,-52.74243,0.39231968,9.138225,1.8833618,-5.1158094,-28.70894,-16.99197,-28.708046,-50.645447,-74.9591,0.44847775,10.446303,3.3830261,-9.258347,-51.956066,-30.611195,-51.717815
NCC-NorESM1-M_rcp85_r1i1p1_KNMI-RACMO22E_SC_5,NA,rcp85,KNMI,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp26_r1i1p1_KNMI-RACMO22E_SC_4,NA,rcp26,KNMI,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_GERICS-REMO2015_AL_5,NA,rcp85,GERICS,AL,5,274.3026,3.7778072,262.2995,27.25374,90.20112,212.14734,3.605332,264.02975,25.294464,83.7548,144.7157,3.7668538,267.34634,20.3176,67.29597,MPI-ESM-LR_r3,-62.155273,-22.65938,-0.17247534,-4.565488,1.7302551,-1.9592762,-7.1890173,-6.4463196,-7.146607,-129.58691,-47.242317,-0.010953426,-0.28994137,5.0468445,-6.93614,-25.450232,-22.905151,-25.393423
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-BTU-CCLM4-8-17_EA_0,NA,rcp26,CLMcom,EA,0,6.0361743,1.8929787,275.3265,5.1204553,17.032722,4.039126,1.9790899,276.36176,3.5503304,11.752465,3.9745724,1.9525594,276.16037,3.6272438,12.060907,MPI-ESM-LR_r1,-1.9970484,-33.08467,0.08611119,4.548978,1.0352478,-1.5701249,-30.663774,-5.280257,-31.000664,-2.0616019,-34.154114,0.059580684,3.1474566,0.8338623,-1.4932115,-29.161694,-4.971815,-29.189785
MOHC-HadGEM2-ES_rcp26_r1i1p1_SMHI-RCA4_EU_mean,NA,rcp26,SMHI,EU,mean,22.727554,2.6364245,274.97574,6.754992,22.290295,13.910091,2.7369647,276.54062,5.0088854,16.493624,13.007988,2.7838385,276.8696,4.5875707,15.085059,HadGEM2-ES_r1,-8.817463,-38.796356,0.10054016,3.8135042,1.5648804,-1.7461066,-25.849129,-5.796671,-26.00536,-9.719566,-42.765564,0.14741397,5.591435,1.8938599,-2.1674213,-32.086216,-7.2052355,-32.324543
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_KNMI-RACMO22E_IP_3,NA,rcp85,KNMI,IP,3,143.88272,3.4072454,272.152,17.756758,59.04131,102.57994,3.3471196,273.82748,13.953895,46.355232,24.105297,3.1956387,276.83514,6.998568,23.366196,IPSL-CM5A-MR_r1,-41.30278,-28.705864,-0.060125828,-1.7646463,1.6754761,-3.8028631,-21.416428,-12.686077,-21.48678,-119.77742,-83.24657,-0.21160674,-6.2104936,4.683136,-10.75819,-60.586452,-35.675114,-60.42399
NCC-NorESM1-M_rcp85_r1i1p1_GERICS-REMO2015_SC_4,NA,rcp85,GERICS,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NorESM1-M_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_EA_2,NA,rcp85,ICTP,EA,2,80.46904,3.050372,271.4785,19.14346,63.42484,56.806683,3.0059648,272.4777,16.056997,53.287197,14.505311,3.2303648,275.58777,7.066737,23.487356,MPI-ESM-LR_r1,-23.662357,-29.405544,-0.04440713,-1.455794,0.99920654,-3.086462,-16.122803,-10.137642,-15.983708,-65.96373,-81.97405,0.17999291,5.900687,4.1092834,-12.076722,-63.085373,-39.937485,-62.96821
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_KNMI-RACMO22E_AL_0,NA,rcp85,KNMI,AL,0,12.982652,2.9936774,274.98352,7.11264,23.645851,7.3455944,3.238167,276.4642,4.663018,15.462887,1.2779235,3.2604485,279.54254,1.0214578,3.3904362,CNRM-CM5_r1,-5.6370573,-43.419926,0.24448967,8.166867,1.4806824,-2.4496217,-34.440403,-8.182964,-34.606342,-11.704728,-90.15668,0.26677108,8.91115,4.559021,-6.091182,-85.63884,-20.255415,-85.661606
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_AL_0,NA,rcp85,CNRM,AL,0,1.8698728,3.1036506,277.39005,1.3280132,4.455651,0.62369347,3.3262415,278.78168,0.5010958,1.6510161,0.037623253,3.2132823,280.97818,0.018271625,0.060046755,CNRM-CM5_r1,-1.2461793,-66.64514,0.22259092,7.1719065,1.3916321,-0.8269174,-62.26726,-2.8046346,-62.945568,-1.8322495,-97.98792,0.10963178,3.532349,3.5881348,-1.3097415,-98.62414,-4.395604,-98.65235
NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_EU_3,NA,rcp26,GERICS,EU,3,67.14607,3.1085281,272.0866,9.657073,31.951904,45.302002,3.048798,273.26352,7.8965936,26.177761,38.49425,3.0422492,273.59714,7.214994,23.900322,NorESM1-M_r1,-21.84407,-32.53216,-0.059730053,-1.9214898,1.1769104,-1.7604795,-18.229948,-5.774143,-18.071358,-28.651821,-42.670883,-0.066278934,-2.1321645,1.5105286,-2.442079,-25.287983,-8.051582,-25.199068
NCC-NorESM1-M_rcp45_r1i1p1_GERICS-REMO2015_SC_1,NA,rcp45,GERICS,SC,1,122.61157,2.9930654,266.47513,23.688812,78.3893,92.48512,3.1704063,268.30347,21.184229,70.13176,71.29165,3.1419985,268.89737,19.33975,64.09245,NorESM1-M_r1,-30.12645,-24.570642,0.17734098,5.925062,1.8283386,-2.5045834,-10.572854,-8.257538,-10.534012,-51.319923,-41.85569,0.14893317,4.975941,2.4222412,-4.349062,-18.359138,-14.2968445,-18.23826
ICHEC-EC-EARTH_rcp85_r12i1p1_DMI-HIRHAM5_EA_0,NA,rcp85,DMI,EA,0,5.962912,1.5955626,274.1486,5.0352693,16.668001,2.9050906,1.8263434,276.06165,2.643379,8.74661,1.292921,1.8090323,278.17432,1.192743,3.994345,EC-EARTH_r12,-3.0578215,-51.280678,0.23078084,14.463916,1.9130554,-2.3918903,-47.502728,-7.9213915,-47.524544,-4.669991,-78.31729,0.21346974,13.378963,4.0257263,-3.8425264,-76.31223,-12.673656,-76.03585
NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_EU_1,NA,rcp85,SMHI,EU,1,43.41767,3.4075937,275.15204,7.3032346,23.98427,32.48492,3.4790378,276.5915,6.2089276,20.330202,23.740543,3.463108,278.52432,5.289693,17.277702,NorESM1-M_r1,-10.932751,-25.180416,0.071444035,2.0966125,1.4394531,-1.094307,-14.983867,-3.654068,-15.235269,-19.677128,-45.32055,0.055514336,1.629136,3.372284,-2.0135417,-27.570547,-6.706568,-27.96236
ICHEC-EC-EARTH_rcp26_r12i1p1_KNMI-RACMO22E_SC_1,NA,rcp26,KNMI,SC,1,213.14285,2.0295515,262.90128,29.924458,99.037766,185.68361,2.1353629,264.7371,29.306591,96.99073,191.97,2.1774418,264.8544,29.538116,97.76566,EC-EARTH_r12,-27.459244,-12.883023,0.10581136,5.213534,1.8358154,-0.6178665,-2.0647542,-2.0470352,-2.0669239,-21.172852,-9.933643,0.14789033,7.2868476,1.953125,-0.3863411,-1.2910546,-1.2721024,-1.2844619
ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_IP_mean,NA,rcp26,SMHI,IP,mean,3.4716697,3.0358036,279.03928,0.96904427,3.2222967,2.3644006,2.7751799,279.8801,0.69144654,2.3056145,2.2942235,3.0227613,279.9815,0.70171326,2.3405125,EC-EARTH_r12,-1.107269,-31.894424,-0.2606237,-8.584999,0.8408203,-0.27759773,-28.646547,-0.91668224,-28.448103,-1.1774461,-33.915848,-0.0130422115,-0.42961314,0.9422302,-0.267331,-27.58708,-0.8817842,-27.365084
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_AL_0,NA,rcp85,SMHI,AL,0,1.1587701,2.6254506,277.69754,0.97694325,3.2361546,0.55315655,2.8107853,279.08026,0.45499125,1.5039496,0.09411754,3.0903282,281.2924,0.057463042,0.19168393,EC-EARTH_r3,-0.6056135,-52.263474,0.18533468,7.059157,1.382721,-0.52195203,-53.427055,-1.7322049,-53.52664,-1.0646526,-91.87781,0.4648776,17.706585,3.5948486,-0.9194802,-94.11808,-3.0444705,-94.0768
MOHC-HadGEM2-ES_rcp85_r1i1p1_SMHI-RCA4_EU_5,NA,rcp85,SMHI,EU,5,244.36763,3.2847157,262.15427,28.952778,96.51084,167.10162,3.4407234,264.8911,26.86111,89.539536,48.1644,3.4407234,269.0317,18.877777,62.940014,HadGEM2-ES_r1,-77.26601,-31.618757,0.15600777,4.749506,2.736847,-2.0916672,-7.224409,-6.971306,-7.22334,-196.20323,-80.290184,0.15600777,4.749506,6.8774414,-10.075001,-34.798046,-33.570827,-34.784515
ICHEC-EC-EARTH_rcp26_r12i1p1_MOHC-HadREM3-GA7-05_SC_5,NA,rcp26,MOHC,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_IP_5,NA,rcp85,SMHI,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r12i1p1_GERICS-REMO2015_SC_mean,NA,rcp85,GERICS,SC,mean,65.36207,2.108596,268.0857,17.188667,56.975468,40.972126,2.3066013,270.8047,12.598274,41.777344,15.272997,2.3805017,273.91125,6.4700303,21.511257,EC-EARTH_r12,-24.389942,-37.315132,0.1980052,9.390381,2.7189941,-4.590393,-26.705927,-15.198124,-26.674856,-50.089073,-76.63324,0.27190566,12.895104,5.8255615,-10.718637,-62.35875,-35.46421,-62.244705
ICHEC-EC-EARTH_rcp45_r12i1p1_GERICS-REMO2015_EU_1,NA,rcp45,GERICS,EU,1,28.607563,2.2721267,275.50754,5.772131,19.10804,20.540989,2.401199,276.7583,4.926339,16.318552,12.965575,2.39738,277.65793,3.9626672,13.13938,EC-EARTH_r12,-8.066574,-28.197348,0.12907243,5.680688,1.2507629,-0.8457918,-14.653025,-2.7894878,-14.598504,-15.641988,-54.677803,0.12525344,5.512608,2.1503906,-1.8094637,-31.34828,-5.9686594,-31.236378
MOHC-HadGEM2-ES_rcp26_r1i1p1_KNMI-RACMO22E_SC_2,NA,rcp26,KNMI,SC,2,273.9205,2.3013587,262.89163,29.92016,99.73277,220.76097,2.4535806,264.97974,29.3239,97.739174,216.65155,2.350264,264.96982,29.203983,97.33813,HadGEM2-ES_r1,-53.15953,-19.40692,0.15222192,6.6144366,2.0881042,-0.5962601,-1.9928372,-1.9935989,-1.9989407,-57.26895,-20.907143,0.048905373,2.125065,2.078186,-0.716177,-2.393627,-2.3946457,-2.401062
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_EA_1,NA,rcp26,ICTP,EA,1,22.250288,2.5728402,274.56412,9.555329,31.857407,12.364717,2.717666,275.78876,6.24789,20.897907,12.890204,2.7645745,275.9825,6.5101404,21.68409,NorESM1-M_r1,-9.8855715,-44.42896,0.1448257,5.62902,1.2246399,-3.3074393,-34.613556,-10.959499,-34.401733,-9.360084,-42.067245,0.19173431,7.4522433,1.418396,-3.045189,-31.86901,-10.173317,-31.933914
ICHEC-EC-EARTH_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EA_0,NA,rcp85,CLMcom,EA,0,4.5521216,1.4440236,275.06464,3.988413,13.284119,3.0054824,1.4400898,276.14993,2.7075272,8.985673,0.96470636,1.6043427,278.37933,0.9989289,3.3230224,EC-EARTH_r1,-1.5466392,-33.976227,-0.0039337873,-0.2724185,1.0852966,-1.2808859,-32.115177,-4.2984457,-32.35778,-3.5874152,-78.80754,0.16031909,11.102249,3.3146973,-2.9894843,-74.95423,-9.961096,-74.98499
ICHEC-EC-EARTH_rcp26_r3i1p1_DMI-HIRHAM5_AL_3,NA,rcp26,DMI,AL,3,310.16736,6.3070383,268.50073,21.34642,70.63278,251.78334,6.456331,269.40253,19.878149,65.806015,256.189,6.3617735,269.6125,18.944939,62.742954,EC-EARTH_r3,-58.384018,-18.823393,0.14929247,2.3670774,0.90179443,-1.4682713,-6.8783016,-4.826767,-6.833607,-53.978363,-17.40298,0.054735184,0.8678429,1.1117554,-2.4014816,-11.250044,-7.8898277,-11.170207
MOHC-HadGEM2-ES_rcp45_r1i1p1_GERICS-REMO2015_SC_1,NA,rcp45,GERICS,SC,1,90.34503,2.952907,266.9987,20.993067,69.9769,53.693237,3.0746543,269.41238,16.443855,54.812855,36.602337,3.1107402,270.80447,13.452073,44.84025,HadGEM2-ES_r1,-36.651794,-40.568687,0.121747255,4.1229625,2.4136963,-4.5492115,-21.670067,-15.164043,-21.67007,-53.742695,-59.486053,0.1578331,5.3450074,3.8057861,-7.5409937,-35.921352,-25.13665,-35.921356
NCC-NorESM1-M_rcp85_r1i1p1_KNMI-RACMO22E_EA_3,NA,rcp85,KNMI,EA,3,224.19267,4.203974,269.0256,26.72353,88.57824,176.69308,4.457134,270.20737,24.886929,82.49855,90.3032,4.584052,272.30872,19.061764,63.303852,NorESM1-M_r1,-47.499588,-21.18695,0.25316,6.0219216,1.1817627,-1.8366013,-6.8725996,-6.079689,-6.863637,-133.88947,-59.720715,0.38007832,9.04093,3.2831116,-7.661766,-28.670488,-25.274387,-28.533403
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_CNRM-ALADIN63_SC_4,NA,rcp26,CNRM,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CNRM-CM5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_EU_1,NA,rcp85,SMHI,EU,1,48.1335,3.1933343,273.75876,8.848612,29.110512,36.09909,3.2857504,275.43176,7.050269,23.118937,16.360252,3.350443,277.9014,4.870678,15.914043,EC-EARTH_r3,-12.034409,-25.00215,0.09241605,2.8940299,1.6730042,-1.7983427,-20.323444,-5.9915752,-20.58217,-31.773247,-66.01067,0.15710855,4.9198904,4.142639,-3.977934,-44.95546,-13.196468,-45.332314
NCC-NorESM1-M_rcp85_r1i1p1_IPSL-WRF381P_EU_3,NA,rcp85,IPSL,EU,3,145.76505,3.8055441,272.07098,19.844269,65.6754,97.86204,4.0801353,273.23962,16.974266,56.21568,50.80822,4.1270995,275.17682,11.820905,39.194412,NorESM1-M_r1,-47.903008,-32.863167,0.2745912,7.215557,1.1686401,-2.8700027,-14.462627,-9.459721,-14.40375,-94.956825,-65.14375,0.32155538,8.449656,3.105835,-8.023364,-40.431644,-26.480988,-40.321014
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_EU_3,NA,rcp45,CLMcom,EU,3,165.32013,4.64186,270.22562,21.20528,70.68426,125.005135,4.917009,271.6656,18.352911,61.17636,78.906105,4.7791314,272.88797,14.558778,48.52925,HadGEM2-ES_r1,-40.314995,-24.386017,0.27514887,5.9275565,1.4399719,-2.8523693,-13.451222,-9.507896,-13.451222,-86.414024,-52.27072,0.1372714,2.9572499,2.6623535,-6.6465025,-31.34362,-22.155006,-31.343624
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_KNMI-RACMO22E_AL_3,NA,rcp85,KNMI,AL,3,343.2478,3.8822274,265.0225,29.486792,97.59341,322.9897,4.190469,266.1938,28.874092,95.5812,210.3715,4.2856545,269.0191,25.647478,84.89175,CNRM-CM5_r1,-20.258118,-5.9018927,0.30824137,7.939807,1.1712952,-0.6126995,-2.0778778,-2.012207,-2.0618267,-132.8763,-38.71148,0.40342712,10.391641,3.9966125,-3.8393135,-13.020452,-12.70166,-13.014875
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-CCLM4-8-17_EA_5,NA,rcp85,CLMcom,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp85_r1i1p1_CNRM-ALADIN63_AL_2,NA,rcp85,CNRM,AL,2,139.73373,5.543859,271.09372,21.098757,69.74326,91.226234,6.429471,273.01068,16.978125,56.214626,38.85378,6.6026063,275.9242,8.88143,29.486582,HadGEM2-ES_r1,-48.5075,-34.714237,0.885612,15.974649,1.9169617,-4.120632,-19.530214,-13.528637,-19.397768,-100.87996,-72.19442,1.0587473,19.097658,4.830475,-12.217327,-57.905434,-40.256683,-57.721252
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_0,NA,rcp85,MOHC,EU,0,20.472113,2.5464973,276.3169,5.7783504,19.160557,12.814246,2.5603993,277.56165,4.6301637,15.359291,7.8290625,2.877746,280.05624,2.865416,9.510453,MPI-ESM-LR_r1,-7.6578665,-37.40633,0.013901949,0.54592437,1.244751,-1.1481867,-19.870493,-3.8012657,-19.839016,-12.64305,-61.75743,0.33124876,13.008016,3.7393494,-2.9129343,-50.411175,-9.650104,-50.36442
